13.9,10.639,-0.14764,0.36196
14,11.029,-0.49739,0.28395
14.1,10.847,-0.13445,0.41074
14.2,11.034,-0.14785,0.34519
14.3,10.894,0.32777,0.35205
14.4,11.413,-0.13637,0.3589
14.5,11.119,-0.15181,0.35708
14.6,10.975,0.24808,0.41585
14.7,11.511,-0.097694,0.30019
14.8,11.03,-0.36051,0.33989
14.9,11.429,-0.30363,0.38482
15,11.357,0.030525,0.43425
15.1,11.497,0.15606,0.39843
15.2,11.444,-0.075503,0.36971
15.3,11.415,-0.21214,0.40115
15.4,11.471,0.1377,0.43586
15.5,11.492,-0.12323,0.4675
15.6,11.796,-0.26684,0.47021
15.7,11.332,0.38353,0.50365
15.8,11.936,0.041833,0.56263
15.9,11.953,-0.2439,0.52974
16,11.854,-0.1784,0.49402
16.1,11.743,-0.17853,0.50141
16.2,12.206,0.046105,0.55366
16.3,11.956,-0.24501,0.55429
16.4,12.083,-0.74718,0.59382
16.5,12.312,0.05554,0.5559
16.6,12.45,-0.28194,0.58734
16.7,12.049,-0.031266,0.50479
16.8,12.871,0.057433,0.52015
16.9,12.238,-0.13977,0.56387
17,12.406,-0.48762,0.54515
17.1,12.717,-0.043236,0.55954
17.2,12.262,-0.090255,0.67218
17.3,12.62,-0.018043,0.59283
17.4,12.504,0.037886,0.61036
17.5,12.944,-0.26748,0.6716
17.6,12.579,-0.036023,0.66327
17.7,13.218,-0.15045,0.62179
17.8,12.933,-0.027122,0.57084
17.9,12.583,-0.27838,0.67518
18,12.952,-0.045993,0.66004
18.1,12.924,-0.0065535,0.68951
18.2,13.166,-0.14231,0.62674
18.3,12.995,0.039028,0.55518
18.4,13.255,0.075666,0.64992
18.5,13.073,-0.27387,0.68839
18.6,13.055,-0.067977,0.61474
18.7,13.287,-0.017538,0.70342
18.8,13.238,-0.1219,0.63596
18.9,13.139,0.28722,0.65261
19,13.192,-0.005476,0.67905
19.1,13.65,0.2359,0.67391
19.2,12.881,-0.080562,0.56108
19.3,13.237,-0.033914,0.64684
19.4,13.496,0.062619,0.75317
19.5,13.334,-0.1488,0.64971
19.6,13.636,-0.021805,0.55314
19.7,13.52,0.2106,0.59744
19.8,13.34,0.13564,0.75337
19.9,13.197,0.014542,0.68437
20,13.331,0.18615,0.66374
20.1,13.58,-0.13941,0.62083
20.2,13.825,0.25499,0.67218
20.3,14.149,-0.2428,0.59763
20.4,13.721,0.044255,0.67827
20.5,13.612,-0.2475,0.56873
20.6,13.911,0.2331,0.66575
20.7,14.084,-0.074618,0.59063
20.8,14.047,0.0087846,0.52636
20.9,13.913,0.30151,0.67258
21,13.912,-0.078628,0.56637
21.1,14.032,0.10766,0.68709
21.2,14.235,-0.0083321,0.58463
21.3,13.893,0.34538,0.67025
21.4,14.198,0.18731,0.59454
21.5,14.319,0.2186,0.68454
21.6,14.181,0.13454,0.60925
21.7,13.996,0.18199,0.73249
21.8,14.518,-0.088851,0.65787
21.9,14.247,0.51023,0.61785
22,14.565,-0.18825,0.71251
22.1,14.274,0.31746,0.63385
22.2,14.806,0.44592,0.6369
22.3,14.476,-0.10931,0.55764
22.4,14.291,0.081694,0.647
22.5,14.226,0.12597,0.61789
22.6,14.876,-0.20651,0.51622
22.7,14.634,0.17685,0.5743
22.8,14.592,0.23491,0.62456
22.9,14.619,0.3655,0.60459
23,14.834,0.036545,0.59561
23.1,14.374,0.22976,0.55327
23.2,14.52,0.13932,0.60241
23.3,15.002,0.038897,0.65993
23.4,14.98,0.28361,0.67791
23.5,14.756,0.50218,0.60876
23.6,14.671,0.05472,0.55728
23.7,14.632,0.39022,0.62213
23.8,15.353,0.7539,0.55514
23.9,14.896,-0.036857,0.5929
24,14.758,0.22344,0.62659
24.1,15.205,0.89958,0.62634
24.2,14.977,0.44465,0.60696
24.3,15.117,0.12167,0.57344
24.4,15.089,0.59016,0.56887
24.5,15.395,0.026119,0.5
24.6,15.313,0.32839,0.59972
24.7,14.779,0.4819,0.63262
24.8,15.089,0.64322,0.58298
24.9,15.068,0.70328,0.62483
25,15.05,0.17206,0.61783
25.1,15.446,0.39673,0.54875
25.2,15.483,0.61914,0.6208
25.3,15.55,0.79516,0.58171
25.4,15.283,0.39279,0.58909
25.5,15,0.31355,0.59995
25.6,15.336,0.46668,0.58519
25.7,15.443,0.70402,0.53813
25.8,15.336,0.6405,0.64109
25.9,15.5,0.93975,0.63629
26,15.415,0.32522,0.57374
26.1,15.707,0.16715,0.51605
26.2,15.57,0.70555,0.61944
26.3,15.349,0.54151,0.59618
26.4,15.836,0.91766,0.52272
26.5,15.558,0.55992,0.70155
26.6,15.892,0.78483,0.46838
26.7,15.717,0.61672,0.62115
26.8,15.585,0.32348,0.57548
26.9,15.982,0.73867,0.5715
27,15.832,0.82213,0.55715
27.1,15.726,0.69218,0.55314
27.2,16.224,0.45523,0.5799
27.3,16.037,0.50081,0.59415
27.4,15.634,1.3708,0.63761
27.5,16.269,0.90814,0.56402
27.6,15.944,0.98085,0.54711
27.7,15.916,1.1112,0.49456
27.8,16.407,0.74086,0.56235
27.9,16.192,0.59608,0.57236
28,16.567,1.1318,0.55545
28.1,16.315,0.52806,0.57439
28.2,16.161,0.98518,0.51331
28.3,16.235,1.0776,0.65321
28.4,16.318,0.97658,0.55126
28.5,16.421,0.8578,0.50464
28.6,16.325,1.1505,0.54321
28.7,16.378,0.9106,0.5534
28.8,16.285,0.4825,0.53808
28.9,16.188,0.7192,0.53174
29,16.459,1.1166,0.49522
29.1,16.291,0.68721,0.51931
29.2,16.377,1.0532,0.51282
29.3,16.37,0.80062,0.53307
29.4,16.285,1.3143,0.56387
29.5,16.45,0.79843,0.5463
29.6,16.49,1.0406,0.48178
29.7,16.576,0.8647,0.5297
29.8,16.3,1.1186,0.5406
29.9,16.582,1.0788,0.50803
30,16.778,1.2242,0.47096
30.1,16.974,1.0316,0.55956
30.2,16.98,1.1381,0.56888
30.3,16.843,0.91898,0.61196
30.4,16.795,1.1433,0.52357
30.5,16.749,1.025,0.58047
30.6,17.066,1.1304,0.50769
30.7,17.299,1.2363,0.50664
30.8,16.839,0.94834,0.63591
30.9,16.704,1.1102,0.48954
31,16.543,1.2039,0.59226
31.1,16.601,1.2881,0.52101
31.2,17.074,1.3197,0.53233
31.3,17.262,1.1175,0.48316
31.4,17.114,1.3522,0.45769
31.5,17.124,1.3747,0.5533
31.6,17.11,1.3469,0.55572
31.7,16.953,1.1875,0.52006
31.8,17.377,1.4011,0.58083
31.9,16.795,1.6382,0.49008
32,16.937,1.6502,0.3527
32.1,17.006,1.7093,0.51612
32.2,17.378,1.648,0.53383
32.3,17.421,1.6774,0.52099
32.4,17.505,1.3427,0.48266
32.5,17.39,1.5392,0.50439
32.6,17.19,1.4503,0.4264
32.7,17.27,1.8291,0.43185
32.8,17.426,1.4371,0.37817
32.9,17.659,1.6224,0.40361
33,17.779,1.5199,0.45216
33.1,17.3,1.8356,0.49769
33.2,17.824,1.7004,0.51351
33.3,18.085,1.5322,0.37624
33.4,17.636,1.461,0.38539
33.5,17.886,1.5985,0.35806
33.6,18.06,1.6724,0.34987
33.7,17.675,1.7047,0.33191
33.8,18.004,1.5492,0.36147
33.9,17.753,2.3501,0.38291
34,17.708,1.8727,0.2762
34.1,17.968,1.8718,0.40162
34.2,18.333,1.7861,0.30302
34.3,17.762,1.8173,0.33996
34.4,18.133,1.9797,0.34124
34.5,18.248,1.8795,0.24167
34.6,17.878,1.8032,0.29433
34.7,18.177,2.0826,0.20779
34.8,18.5,2.1495,0.29023
34.9,17.987,1.8751,0.26743
35,18.14,1.9615,0.18767
35.1,18.402,1.8354,0.29131
35.2,18.47,1.9248,0.34446
35.3,18.391,2.1345,0.17706
35.4,18.245,2.0442,0.24145
35.5,18.566,2.1696,0.1357
35.6,18.374,2.1698,0.18283
35.7,18.712,2.2465,0.10905
35.8,18.439,2.5089,0.15101
35.9,18.183,2.297,0.25949
36,18.514,2.2429,0.19397
36.1,18.916,2.3762,0.057001
36.2,19.03,2.2967,0.10624
36.3,18.822,2.2746,0.14617
36.4,18.975,2.7216,0.10578
36.5,19.174,2.41,0.13965
36.6,19.023,2.4013,0.0061112
36.7,18.794,2.6217,-0.01163
36.8,18.759,2.4231,0.057722
36.9,18.931,2.5102,0.034329
37,19.48,2.5714,0.075996
37.1,19.085,2.9246,-0.052027
37.2,19.094,2.3812,-0.034777
37.3,19.679,2.5561,0.010355
37.4,19.62,2.692,-0.019391
37.5,19.208,2.6939,0.016397
37.6,19.451,2.7357,-0.049008
37.7,19.348,2.4312,0.010671
37.8,19.536,3.3079,-0.037246
37.9,19.597,2.8995,-0.021834
38,19.84,3.1523,-0.021243
38.1,19.676,2.8397,-0.060255
38.2,19.532,3.0294,-0.10241
38.3,19.6,2.8682,-0.12133
38.4,19.927,2.9466,0.0041162
38.5,19.654,2.6321,-0.095797
38.6,19.504,2.8844,-0.1034
38.7,19.816,2.6925,-0.067181
38.8,19.746,3.0189,-0.084069
38.9,19.991,3.0573,-0.15639
39,20.132,2.7711,-0.045662
39.1,19.926,3.0483,-0.096573
39.2,20.456,2.5372,-0.098232
39.3,19.736,2.7586,-0.16867
39.4,19.964,2.9188,-0.097697
39.5,20.401,2.7106,-0.025809
39.6,19.92,3.2803,-0.13122
39.7,20.189,3.2927,-0.10884
39.8,20.491,3.135,-0.17019
39.9,20.169,3.2963,-0.20044
40,20.393,3.174,-0.15289
40.1,20.394,2.968,-0.19358
40.2,20.378,2.9016,-0.24208
40.3,20.644,3.1479,-0.15368
40.4,20.709,2.8922,-0.17244
40.5,20.55,3.6431,-0.13682
40.6,20.181,3.2757,-0.11277
40.7,20.826,3.2532,-0.12883
40.8,20.641,2.7748,-0.17795
40.9,20.256,3.1405,-0.14344
41,20.632,2.8971,-0.11062
41.1,20.732,3.096,-0.31435
41.2,20.628,3.1963,-0.16402
41.3,20.899,2.674,-0.21136
41.4,20.909,3.1562,-0.14092
41.5,21.013,2.997,-0.20171
41.6,20.877,3.3851,-0.22085
41.7,20.94,2.8301,-0.19737
41.8,20.799,2.8199,-0.1988
41.9,21.351,3.1036,-0.09273
42,20.844,3.1978,-0.20846
42.1,21.19,3.0725,-0.087307
42.2,20.981,3.4403,-0.15962
42.3,20.807,3.1649,-0.25038
42.4,21.127,3.317,-0.14731
42.5,20.967,3.2931,-0.16544
42.6,21.229,3.2206,-0.1451
42.7,20.953,3.3174,-0.19326
42.8,21.321,3.497,-0.15739
42.9,21.011,3.2266,-0.20571
43,21.481,3.2073,-0.23687
43.1,20.977,3.4209,-0.18489
43.2,21.586,3.3329,-0.16769
43.3,21.751,3.1607,-0.13079
43.4,21.479,3.1376,-0.19439
43.5,21.555,3.2894,-0.15843
43.6,21.98,3.3462,-0.077228
43.7,21.302,3.1537,-0.087495
43.8,21.578,3.1279,-0.16137
43.9,21.36,2.9752,-0.13901
44,21.467,3.6067,-0.20042
44.1,21.579,3.5109,-0.21311
44.2,21.631,3.4413,-0.18199
44.3,21.72,3.0934,-0.19539
44.4,21.534,3.0079,-0.15092
44.5,21.874,3.3707,-0.09733
44.6,21.549,3.9963,-0.141
44.7,21.7,3.6502,-0.11299
44.8,21.5,3.25,-0.15508
44.9,21.934,3.5814,-0.083578
45,21.898,3.2648,-0.18306
45.1,22.066,3.7002,-0.22102
45.2,21.892,3.1469,-0.11678
45.3,21.957,3.6059,-0.10316
45.4,21.509,3.7883,-0.24727
45.5,21.489,3.5152,-0.109
45.6,21.901,3.4415,-0.15117
45.7,21.941,3.3913,-0.072053
45.8,21.935,3.4928,-0.18129
45.9,22.197,3.288,-0.16304
46,22.086,3.2272,0.012439
46.1,22.112,3.4923,-0.088986
46.2,21.792,3.3834,-0.14288
46.3,22.293,3.2529,-0.1416
46.4,22.342,3.2856,-0.21528
46.5,21.74,3.2194,-0.15189
46.6,22.141,3.5292,-0.13354
46.7,22.379,3.2428,-0.10632
46.8,22.452,3.7812,-0.11771
46.9,22.142,3.3977,-0.2189
47,22.141,3.415,-0.083039
47.1,22.311,3.0388,-0.20262
47.2,21.939,3.4403,-0.099388
47.3,22.077,3.396,-0.16729
47.4,22.31,3.7742,-0.12585
47.5,22.186,3.6086,-0.12255
47.6,23.007,3.3474,-0.11147
47.7,22.571,2.8565,-0.10285
47.8,22.279,3.6054,0.0029814
47.9,22.562,3.6214,-0.026261
48,22.346,2.9691,-0.054126
48.1,22.473,3.7089,-0.18784
48.2,22.695,3.3031,-0.13977
48.3,22.548,3.9335,-0.038672
48.4,22.471,3.3434,-0.064611
48.5,22.181,3.3525,-0.093423
48.6,22.408,3.4269,-0.038427
48.7,22.869,3.0564,-0.038085
48.8,22.925,3.2905,0.013689
48.9,22.546,3.5023,-0.20661
49,22.587,3.2964,-0.042261
49.1,22.872,3.7,-0.10301
49.2,22.681,3.9108,0.016333
49.3,23.178,3.4878,-0.087209
49.4,22.78,3.4164,-0.0047587
49.5,23.005,3.6036,-0.016871
49.6,23.178,3.4828,-0.066065
49.7,23.013,3.4979,0.0061006
49.8,22.949,3.4704,0.060676
49.9,22.717,3.6725,0.013516
50,22.852,3.6303,0.037101
50.1,23.195,3.7916,0.039596
50.2,23.212,3.8876,-0.047985
50.3,23.101,3.134,0.02454
50.4,23.501,3.4134,0.036391
50.5,22.827,3.6037,0.032388
50.6,22.686,3.2981,-0.032446
50.7,23.365,3.4739,0.068805
50.8,23.135,3.3887,0.12509
50.9,23.632,3.383,0.046734
51,23.391,3.3903,-0.053695
51.1,23.012,3.7377,0.12764
51.2,23.265,3.1029,0.0080412
51.3,23.441,3.4681,0.095034
51.4,23.576,3.6355,0.024523
51.5,23.559,3.5772,-0.064737
51.6,23.393,3.8034,0.1079
51.7,23.381,3.5163,0.05165
51.8,23.804,3.2085,0.12306
51.9,23.858,3.44,0.069213
52,23.734,3.3047,0.13144
52.1,23.691,3.3957,0.079083
52.2,23.69,3.4571,0.12304
52.3,23.535,3.6421,0.21256
52.4,23.495,3.4566,0.13048
52.5,23.826,3.7419,0.084436
52.6,23.876,3.512,0.14174
52.7,23.993,3.3053,0.14638
52.8,23.868,3.5051,0.16032
52.9,24.001,3.3973,0.18239
53,23.477,3.2061,0.18042
53.1,24.044,3.6259,0.20835
53.2,24.114,3.4022,0.19102
53.3,24.171,3.5871,0.26354
53.4,24.145,3.6196,0.18562
53.5,24.881,3.2634,0.24827
53.6,24.082,3.7564,0.2782
53.7,23.945,3.5281,0.22863
53.8,24.358,3.165,0.18824
53.9,24.488,3.4198,0.22674
54,24.296,3.107,0.30949
54.1,24.603,3.2033,0.2704
54.2,24.31,3.5066,0.25199
54.3,24.451,3.6927,0.31109
54.4,24.51,3.0153,0.24837
54.5,24.624,3.3667,0.24061
54.6,24.529,3.5015,0.23579
54.7,24.54,3.4617,0.33919
54.8,24.896,3.5148,0.34857
54.9,24.824,3.4401,0.32268
55,24.984,3.6411,0.28255
55.1,25.297,3.4925,0.33313
55.2,25.52,3.4468,0.27879
55.3,25.042,3.3265,0.34882
55.4,25.438,3.2526,0.43148
55.5,25.178,3.3035,0.33085
55.6,25.367,3.6319,0.34787
55.7,25.582,3.4236,0.39845
55.8,25.408,3.5647,0.4591
55.9,25.823,3.6937,0.50384
56,25.765,3.6895,0.55508
56.1,25.808,3.9919,0.44288
56.2,25.662,3.5263,0.54785
56.3,25.913,4.2395,0.39958
56.4,26.285,3.7497,0.4909
56.5,26.023,3.4208,0.46389
56.6,26.085,3.6323,0.661
56.7,26.213,3.8388,0.49601
56.8,26.268,4.0179,0.52842
56.9,26.454,3.6646,0.59215
57,26.678,3.8795,0.62674
57.1,26.448,3.8928,0.70747
57.2,26.72,4.0308,0.57772
57.3,26.981,3.6273,0.62418
57.4,26.94,4.3468,0.72313
57.5,26.971,3.6885,0.62215
57.6,27.184,4.1602,0.65598
57.7,27.384,3.9246,0.73007
57.8,27.119,4.0348,0.77841
57.9,27.38,4.2032,0.78735
58,27.541,3.9444,0.7311
58.1,27.35,4.0212,0.72986
58.2,27.667,4.2826,0.90118
58.3,27.324,4.6037,0.84215
58.4,28.065,4.28,0.79223
58.5,27.715,4.0388,0.9135
58.6,27.833,4.4269,0.93275
58.7,28.101,4.155,0.9202
58.8,28.199,4.4797,1.0362
58.9,27.776,4.2222,1.0049
59,28.477,4.3301,1.0152
59.1,28.105,4.527,0.93603
59.2,28.701,4.6411,0.9476
59.3,28.73,4.4927,1.086
59.4,28.83,4.568,1.0129
59.5,28.638,4.6993,1.1176
59.6,28.434,4.6913,1.1284
59.7,28.761,4.8334,1.1073
59.8,28.744,5.1553,1.1222
59.9,29.138,4.4151,1.1378
60,29.351,5.1327,1.1537
60.1,29.321,5.0745,1.1414
60.2,29.514,5.0051,1.0642
60.3,29.197,5.4092,1.1646
60.4,29.807,5.173,1.1293
60.5,30.142,5.4179,1.1749
60.6,29.688,5.0407,1.2515
60.7,29.868,5.0113,1.173
60.8,30.152,5.4965,1.3137
60.9,30.251,5.0698,1.2012
61,30.56,5.4928,1.2077
61.1,30.151,5.6626,1.2849
61.2,30.23,5.415,1.1344
61.3,30.172,5.3851,1.2693
61.4,30.374,5.5279,1.2375
61.5,30.915,5.9734,1.2515
61.6,30.884,5.682,1.1237
61.7,31.153,6.1107,1.2168
61.8,31.455,5.7241,1.3248
61.9,31.2,6.1843,1.2039
62,31.589,6.0645,1.3105
62.1,31.268,6.0474,1.1871
62.2,31.487,6.5039,1.2407
62.3,31.356,6.1655,1.1764
62.4,31.818,6.84,1.1868
62.5,31.88,6.1021,1.1782
62.6,31.663,6.2891,1.1824
62.7,32.02,6.3321,1.2013
62.8,32.287,6.3651,1.1679
62.9,32.418,6.629,1.2532
63,32.069,6.7865,1.1297
63.1,32.524,6.8067,1.1162
63.2,32.587,7.3673,1.1737
63.3,32.719,6.7226,1.1412
63.4,32.949,7.1791,1.0588
63.5,32.849,7.0825,1.1338
63.6,33.217,7.1063,1.0349
63.7,32.926,7.0303,1.0479
63.8,32.814,7.5162,1.1318
63.9,33.15,7.6374,1.1653
64,33,7.6701,1.0964
64.1,33.202,7.8095,1.0893
64.2,33.75,7.4445,1.0642
64.3,33.563,7.9206,1.123
64.4,33.768,7.7964,1.0915
64.5,33.664,7.8995,1.0534
64.6,33.633,7.688,1.0797
64.7,33.98,7.6573,1.1439
64.8,34.189,7.8643,1.1711
64.9,34.28,8.2444,1.1948
65,34.485,7.9869,1.1825
65.1,34.077,7.8813,1.146
65.2,34.563,8.0554,1.1174
65.3,34.333,8.5815,1.1825
65.4,34.625,8.1783,1.1854
65.5,34.293,8.957,1.2108
65.6,34.783,8.5649,1.2561
65.7,35.058,8.7974,1.2624
65.8,35.009,8.352,1.2463
65.9,35.199,8.2795,1.2358
66,35.332,8.6746,1.2137
66.1,35.265,8.8116,1.2848
66.2,35.394,8.6455,1.3993
66.3,35.756,9.5226,1.2929
66.4,36.02,9.2831,1.2622
66.5,35.504,8.8418,1.3925
66.6,35.596,9.318,1.2885
66.7,36.03,9.2624,1.3017
66.8,35.601,9.1659,1.3025
66.9,36.231,9.2925,1.4098
67,35.985,9.6675,1.3262
67.1,36.069,9.3385,1.4183
67.2,36.245,9.5331,1.2624
67.3,36.361,9.6519,1.3486
67.4,36.494,9.6784,1.3536
67.5,36.41,9.6633,1.3093
67.6,36.602,9.6688,1.3177
67.7,36.779,9.6056,1.3004
67.8,36.938,10.009,1.3353
67.9,37.022,9.819,1.1806
68,37.17,10.526,1.29
68.1,37.073,10.051,1.1957
68.2,37.485,10.28,1.158
68.3,37.074,10.402,1.2126
68.4,37.099,10,1.235
68.5,37.334,10.529,1.2774
68.6,37.613,10.331,1.1226
68.7,37.684,10.011,1.2836
68.8,38.166,10.929,1.2529
68.9,37.781,10.567,1.199
69,37.7,10.559,1.195
69.1,37.792,10.633,1.2591
69.2,37.849,10.544,1.1638
69.3,38.003,10.742,1.2184
69.4,38.062,10.454,1.0642
69.5,38.425,11.056,1.1847
69.6,38.157,11.273,1.1853
69.7,38.16,10.946,1.1266
69.8,38.439,10.951,1.0937
69.9,38.094,11.276,1.1392
70,38.72,11.22,1.09
70.1,38.397,11.038,1.1663
70.2,38.696,11.538,1.1206
70.3,39.036,11.273,1.0636
70.4,39.279,11.58,1.0564
70.5,39.077,11.383,1.1134
70.6,38.79,11.849,1.0636
70.7,38.901,11.726,1.0665
70.8,39.329,11.492,1.1343
70.9,39.051,11.466,1.1729
71,39.369,11.605,1.1353
71.1,39.566,11.846,1.2111
71.2,39.282,12.203,1.1425
71.3,39.098,11.776,1.2063
71.4,39.742,11.606,1.2041
71.5,39.689,11.791,1.2089
71.6,39.313,11.855,1.2244
71.7,39.425,11.998,1.2007
71.8,39.672,11.709,1.1757
71.9,39.632,12.41,1.1765
72,40.044,12.067,1.2405
72.1,39.842,12.293,1.1522
72.2,39.917,12.334,1.2326
72.3,40.059,12.548,1.2965
72.4,39.97,12.152,1.2484
72.5,39.793,12.178,1.2559
72.6,40.298,12.783,1.1985
72.7,40.297,12.494,1.308
72.8,40.285,12.973,1.2567
72.9,40.419,12.798,1.3013
73,40.491,12.81,1.2559
73.1,40.779,12.856,1.2514
73.2,40.683,13.125,1.3849
73.3,41.033,12.877,1.3058
73.4,40.853,12.788,1.3626
73.5,40.757,13.124,1.3502
73.6,40.873,13.118,1.3594
73.7,40.829,13.098,1.3821
73.8,40.807,13.142,1.393
73.9,40.866,13.438,1.4541
74,40.748,13.324,1.3457
74.1,40.916,13.11,1.4211
74.2,41.257,13.909,1.4772
74.3,41.15,13.957,1.4427
74.4,41.137,13.659,1.4192
74.5,41.292,14.078,1.4426
74.6,41.487,13.843,1.4666
74.7,41.273,14.093,1.495
74.8,41.554,14.155,1.5449
74.9,41.686,14.109,1.4721
75,41.505,14.165,1.5035
75.1,41.559,14.229,1.5318
75.2,41.735,14.397,1.4576
75.3,41.84,14.201,1.4602
75.4,41.768,14.414,1.4638
75.5,41.751,14.418,1.5407
75.6,41.767,14.514,1.6187
75.7,41.983,14.459,1.5362
75.8,42.265,14.446,1.6577
75.9,41.98,14.294,1.585
76,41.971,14.766,1.5209
76.1,41.991,14.628,1.6338
76.2,42.282,14.772,1.5875
76.3,42.485,15.335,1.6256
76.4,42.535,14.947,1.6543
76.5,42.39,15.246,1.556
76.6,42.633,15.103,1.4894
76.7,42.328,15.429,1.6652
76.8,42.523,15.32,1.5576
