2703.5,-219.77,776.01,10.137,0.71606,-0.059385,0.01558
2703.6,-219.82,775.95,10.122,0.72886,-0.039709,-0.0027037
2703.7,-219.84,775.93,10.116,0.73122,-0.031225,-0.0099837
2703.8,-219.85,775.93,10.12,0.72843,-0.035078,-0.0046621
2703.9,-219.89,775.9,10.11,0.73526,-0.026403,-0.014183
2704,-219.94,775.86,10.11,0.74496,-0.025598,-0.012957
2704.1,-220,775.82,10.09,0.75595,-0.011902,-0.030581
2704.2,-220.03,775.77,10.099,0.76349,-0.0076485,-0.02773
2704.3,-220.06,775.7,10.093,0.77248,0.010848,-0.043355
2704.4,-220.13,775.7,10.073,0.78057,0.010352,-0.04994
2704.5,-220.16,775.64,10.05,0.78737,0.037485,-0.077474
2704.6,-220.21,775.59,10.052,0.79571,0.041061,-0.077225
2704.7,-220.23,775.56,10.052,0.79679,0.046282,-0.078722
2704.8,-220.25,775.53,10.064,0.79781,0.040189,-0.069613
2704.9,-220.26,775.52,10.06,0.793,0.040982,-0.070532
2705,-220.33,775.47,10.042,0.80485,0.053649,-0.082983
2705.1,-220.35,775.43,10.029,0.80561,0.069741,-0.0953
2705.2,-220.39,775.39,10.034,0.80968,0.069206,-0.092969
2705.3,-220.43,775.38,10.028,0.81176,0.066924,-0.092228
2705.4,-220.48,775.34,10.03,0.8167,0.065423,-0.090856
2705.5,-220.52,775.31,10.017,0.82012,0.07527,-0.09862
2705.6,-220.55,775.29,10.025,0.82096,0.063238,-0.090299
2705.7,-220.58,775.26,10.02,0.82122,0.069108,-0.094146
2705.8,-220.64,775.24,10.016,0.82654,0.062887,-0.092111
2705.9,-220.66,775.2,10.009,0.82693,0.073728,-0.098574
2706,-220.73,775.19,10.015,0.83244,0.057207,-0.090085
2706.1,-220.78,775.15,10.018,0.8397,0.055429,-0.089719
2706.2,-220.83,775.11,10.019,0.84385,0.055901,-0.090403
2706.3,-220.86,775.06,10.017,0.84763,0.063971,-0.095374
2706.4,-220.92,775.02,10.017,0.85317,0.064302,-0.096495
2706.5,-220.96,775,10.016,0.85428,0.059969,-0.094764
2706.6,-221.01,774.97,10.015,0.85677,0.057606,-0.09417
2706.7,-221.03,774.93,9.9953,0.85479,0.078434,-0.10689
2706.8,-221.09,774.91,9.9958,0.8591,0.06886,-0.10273
2706.9,-221.15,774.9,9.9853,0.8607,0.067717,-0.10367
2707,-221.2,774.88,9.9796,0.86139,0.066859,-0.10396
2707.1,-221.24,774.87,9.982,0.86173,0.055883,-0.098333
2707.2,-221.26,774.82,9.9716,0.86026,0.074494,-0.10818
2707.3,-221.3,774.76,9.967,0.86291,0.087754,-0.11546
2707.4,-221.33,774.72,9.9581,0.86199,0.097906,-0.1209
2707.5,-221.36,774.69,9.9519,0.8598,0.10445,-0.12396
2707.6,-221.37,774.64,9.9441,0.85655,0.1204,-0.13099
2707.7,-221.39,774.6,9.9379,0.85498,0.13054,-0.1353
2707.8,-221.47,774.57,9.9302,0.86175,0.12798,-0.13626
2707.9,-221.52,774.55,9.925,0.86308,0.12272,-0.13512
2708,-221.59,774.52,9.9189,0.86899,0.12136,-0.13674
2708.1,-221.62,774.49,9.9135,0.86821,0.12627,-0.13913
2708.2,-221.68,774.46,9.9039,0.87069,0.13029,-0.1422
2708.3,-221.71,774.4,9.8952,0.86986,0.14459,-0.14773
2708.4,-221.73,774.37,9.8909,0.86604,0.15079,-0.14941
2708.5,-221.76,774.36,9.8886,0.8635,0.14445,-0.14742
2708.6,-221.8,774.33,9.8883,0.8645,0.14292,-0.14773
2708.7,-221.86,774.31,9.8815,0.86665,0.14297,-0.14924
2708.8,-221.88,774.29,9.8741,0.86215,0.14275,-0.14901
2708.9,-221.93,774.24,9.8653,0.86494,0.15437,-0.15372
2709,-221.97,774.21,9.8564,0.86487,0.15943,-0.15589
2709.1,-221.99,774.16,9.8501,0.86099,0.1708,-0.15832
2709.2,-222.04,774.15,9.8376,0.86046,0.17034,-0.15902
2709.3,-222.1,774.13,9.8276,0.86405,0.17108,-0.16098
2709.4,-222.15,774.12,9.8222,0.86578,0.16598,-0.16102
2709.5,-222.22,774.09,9.8089,0.86926,0.17302,-0.16446
2709.6,-222.27,774.03,9.7992,0.87101,0.18618,-0.16836
2709.7,-222.31,774.01,9.7886,0.86996,0.19036,-0.16963
2709.8,-222.35,773.98,9.781,0.86845,0.19254,-0.17019
2709.9,-222.38,773.97,9.7701,0.86371,0.19344,-0.16967
2710,-222.43,773.97,9.758,0.86282,0.19069,-0.16967
2710.1,-222.49,773.94,9.7476,0.86523,0.19428,-0.17157
2710.2,-222.53,773.93,9.7365,0.86452,0.19565,-0.1722
2710.3,-222.57,773.89,9.7288,0.86351,0.20293,-0.17342
2710.4,-222.63,773.91,9.7119,0.83786,0.1963,-0.17106
2710.5,-222.66,773.88,9.6991,0.81194,0.2037,-0.16932
2710.6,-222.71,773.86,9.6947,0.7915,0.20358,-0.16702
2710.7,-222.74,773.86,9.6886,0.7672,0.19557,-0.16199
2710.8,-222.78,773.84,9.6822,0.74615,0.19628,-0.15843
2710.9,-222.84,773.82,9.6672,0.73162,0.19768,-0.15672
2711,-222.91,773.81,9.6537,0.71792,0.19937,-0.1548
2711.1,-222.94,773.76,9.6484,0.69796,0.20805,-0.15089
2711.2,-222.99,773.74,9.6394,0.68233,0.20642,-0.14716
2711.3,-223.03,773.71,9.6305,0.66708,0.20923,-0.14361
2711.4,-223.09,773.72,9.6175,0.6533,0.20306,-0.1399
2711.5,-223.11,773.7,9.6092,0.635,0.20158,-0.13474
2711.6,-223.15,773.69,9.6019,0.62001,0.19889,-0.1303
2711.7,-223.19,773.66,9.597,0.60685,0.19959,-0.12629
2711.8,-223.21,773.62,9.5926,0.59155,0.2034,-0.12153
2711.9,-223.24,773.59,9.585,0.57718,0.20516,-0.11694
2712,-223.28,773.59,9.5802,0.56531,0.19663,-0.11279
2712.1,-223.28,773.57,9.5785,0.54778,0.19522,-0.10677
2712.2,-223.31,773.56,9.5747,0.53609,0.18893,-0.10256
2712.3,-223.34,773.52,9.5702,0.5243,0.1951,-0.098128
2712.4,-223.39,773.5,9.563,0.51665,0.19207,-0.095161
2712.5,-223.44,773.46,9.5555,0.51071,0.19644,-0.092483
2712.6,-223.48,773.45,9.5489,0.50323,0.19212,-0.089553
2712.7,-223.53,773.45,9.5367,0.49591,0.18799,-0.087108
2712.8,-223.56,773.42,9.5302,0.48697,0.18945,-0.083451
2712.9,-223.59,773.4,9.5263,0.47789,0.18832,-0.079618
2713,-223.62,773.39,9.5173,0.46974,0.18502,-0.076618
2713.1,-223.62,773.37,9.5201,0.45495,0.18122,-0.070631
2713.2,-223.68,773.35,9.5121,0.45346,0.18009,-0.069274
2713.3,-223.72,773.31,9.5075,0.447,0.18448,-0.065748
2713.4,-223.77,773.29,9.5015,0.4437,0.18255,-0.063723
2713.5,-223.78,773.27,9.5001,0.43291,0.1809,-0.059102
2713.6,-223.81,773.23,9.4964,0.42723,0.18507,-0.055548
2713.7,-223.85,773.2,9.4909,0.42167,0.1862,-0.052483
2713.8,-223.86,773.19,9.4941,0.41225,0.18152,-0.047795
2713.9,-223.9,773.18,9.4891,0.4067,0.17603,-0.04544
2714,-223.93,773.16,9.4818,0.40136,0.17573,-0.042956
2714.1,-223.99,773.14,9.4711,0.4024,0.17616,-0.042575
2714.2,-224.04,773.12,9.4608,0.40302,0.17604,-0.042147
2714.3,-224.07,773.09,9.461,0.39641,0.17806,-0.037816
2714.4,-224.1,773.06,9.4568,0.39297,0.18024,-0.035012
2714.5,-224.16,773.04,9.4408,0.39451,0.18136,-0.035841
2714.6,-224.2,773,9.4345,0.38968,0.18672,-0.032601
2714.7,-224.25,773,9.4204,0.38871,0.18132,-0.03349
2714.8,-224.29,772.99,9.4119,0.38752,0.17849,-0.032826
2714.9,-224.34,772.96,9.3998,0.3856,0.18325,-0.031696
2715,-224.42,772.95,9.3813,0.39316,0.18356,-0.034812
2715.1,-224.48,772.93,9.3694,0.39379,0.18494,-0.034757
2715.2,-224.53,772.94,9.3528,0.39264,0.18012,-0.036598
2715.3,-224.58,772.9,9.3394,0.39123,0.18676,-0.035657
2715.4,-224.67,772.9,9.3159,0.39805,0.18748,-0.0399
2715.5,-224.72,772.87,9.3051,0.39684,0.19207,-0.038531
2715.6,-224.8,772.84,9.2905,0.4022,0.19988,-0.038807
2715.7,-224.87,772.83,9.2711,0.40522,0.19937,-0.041347
2715.8,-224.92,772.83,9.2505,0.40322,0.1978,-0.043388
2715.9,-224.98,772.81,9.2356,0.40214,0.2041,-0.042522
2716,-225.05,772.79,9.2161,0.40557,0.20737,-0.044156
2716.1,-225.16,772.76,9.1933,0.41529,0.21984,-0.046087
2716.2,-225.25,772.75,9.1712,0.42089,0.22425,-0.048348
2716.3,-225.34,772.73,9.1456,0.42769,0.23299,-0.050813
2716.4,-225.41,772.73,9.1242,0.42676,0.23509,-0.051699
2716.5,-225.5,772.69,9.1078,0.43002,0.24703,-0.050028
2716.6,-225.55,772.67,9.0941,0.42724,0.25049,-0.047891
2716.7,-225.64,772.66,9.0701,0.43069,0.25903,-0.048497
2716.8,-225.71,772.63,9.0564,0.42891,0.26565,-0.045537
2716.9,-225.8,772.62,9.0329,0.43297,0.27366,-0.045799
2717,-225.87,772.61,9.0191,0.43124,0.27811,-0.04483
2717.1,-225.96,772.58,9.0063,0.43546,0.2901,-0.042942
2717.2,-226.06,772.54,8.989,0.44003,0.3067,-0.040756
2717.3,-226.14,772.53,8.9729,0.43941,0.31082,-0.039854
2717.4,-226.24,772.49,8.9585,0.4444,0.32727,-0.036272
2717.5,-226.33,772.5,8.9354,0.44706,0.33217,-0.037205
2717.6,-226.46,772.52,8.9058,0.45785,0.33764,-0.041646
2717.7,-226.54,772.51,8.8871,0.45838,0.34344,-0.040478
2717.8,-226.66,772.49,8.8731,0.46549,0.35987,-0.036037
2717.9,-226.78,772.45,8.8608,0.47121,0.38056,-0.028796
2718,-226.88,772.44,8.8486,0.47335,0.39166,-0.02336
2718.1,-226.99,772.41,8.837,0.47519,0.40662,-0.015641
2718.2,-227.09,772.38,8.8315,0.47713,0.42141,-0.0054446
2718.3,-227.19,772.37,8.8254,0.47981,0.43357,0.0040992
2718.4,-227.3,772.36,8.8135,0.48528,0.44496,0.011427
2718.5,-227.42,772.35,8.8018,0.4908,0.45527,0.018846
2718.6,-227.57,772.34,8.7972,0.5049,0.47281,0.030959
2718.7,-227.7,772.3,8.7985,0.51184,0.4871,0.046152
2718.8,-227.84,772.25,8.8041,0.5207,0.49839,0.061033
2718.9,-227.97,772.22,8.8065,0.53071,0.50314,0.070853
2719,-228.12,772.21,8.8003,0.54156,0.50887,0.077375
2719.1,-228.24,772.16,8.8102,0.54756,0.50853,0.085909
2719.2,-228.38,772.12,8.8187,0.55663,0.50787,0.09217
2719.3,-228.5,772.1,8.8232,0.5624,0.49934,0.094702
2719.4,-228.63,772.06,8.8312,0.57002,0.4946,0.097536
2719.5,-228.74,772.07,8.8288,0.57594,0.48444,0.097432
2719.6,-228.88,772.03,8.8368,0.58424,0.48046,0.098871
2719.7,-229,772.03,8.8373,0.59166,0.47094,0.098247
2719.8,-229.15,772.02,8.8414,0.60218,0.46617,0.098185
2719.9,-229.28,772.02,8.8437,0.60967,0.45797,0.097198
2720,-229.44,771.98,8.852,0.62219,0.45963,0.097728
2720.1,-229.59,771.99,8.8489,0.63474,0.45416,0.096365
2720.2,-229.73,771.98,8.8562,0.64092,0.4467,0.094971
2720.3,-229.86,771.99,8.8585,0.64834,0.4347,0.092332
2720.4,-229.97,771.96,8.87,0.64893,0.42622,0.090561
2720.5,-230.07,771.97,8.8733,0.6496,0.40908,0.08696
2720.6,-230.2,771.91,8.8941,0.65047,0.40822,0.086237
2720.7,-230.34,771.88,8.9056,0.65689,0.40745,0.084974
2720.8,-230.48,771.86,8.9124,0.66214,0.40548,0.083318
2720.9,-230.6,771.86,8.9147,0.66547,0.39634,0.080509
2721,-230.72,771.87,8.9129,0.66849,0.38652,0.07736
2721.1,-230.87,771.85,8.9186,0.67498,0.38783,0.075575
2721.2,-231,771.8,8.9286,0.67571,0.38991,0.074125
2721.3,-231.15,771.79,8.9321,0.68198,0.38995,0.07206
2721.4,-231.28,771.79,8.9328,0.68512,0.38356,0.069308
2721.5,-231.44,771.79,8.9342,0.69357,0.38623,0.067117
2721.6,-231.6,771.8,8.9284,0.7035,0.38524,0.064173
2721.7,-231.73,771.77,8.9343,0.70428,0.38975,0.062406
2721.8,-231.87,771.76,8.9388,0.70576,0.39077,0.060411
2721.9,-232.02,771.73,8.9451,0.71166,0.39809,0.058838
2722,-232.16,771.72,8.9485,0.71332,0.39814,0.056878
2722.1,-232.31,771.68,8.9523,0.717,0.40967,0.055608
2722.2,-232.46,771.64,8.9645,0.71826,0.41916,0.055202
2722.3,-232.59,771.64,8.9646,0.71954,0.4154,0.053365
2722.4,-232.77,771.61,8.9664,0.72856,0.43491,0.052817
2722.5,-232.92,771.56,8.9715,0.73013,0.44791,0.052954
2722.6,-233.09,771.51,8.9771,0.73505,0.46774,0.054038
2722.7,-233.25,771.48,8.9773,0.73959,0.48169,0.054919
2722.8,-233.41,771.46,8.9758,0.74352,0.49091,0.055789
2722.9,-233.58,771.45,8.9733,0.75041,0.50182,0.056972
2723,-233.72,771.42,8.976,0.74883,0.50404,0.0585
2723.1,-233.88,771.39,8.9761,0.75179,0.51589,0.061056
2723.2,-234.03,771.34,8.9805,0.75414,0.52997,0.064941
2723.3,-234.18,771.35,8.9758,0.75665,0.52793,0.065962
2723.4,-234.32,771.3,8.9827,0.75584,0.53338,0.069552
2723.5,-234.46,771.27,8.9873,0.75702,0.53432,0.072192
2723.6,-234.61,771.23,8.9934,0.75711,0.54018,0.076081
2723.7,-234.76,771.2,8.9977,0.76064,0.53959,0.078431
2723.8,-234.89,771.15,9.0102,0.75975,0.54002,0.08188
2723.9,-235.05,771.1,9.0185,0.76393,0.54547,0.085695
2724,-235.2,771.02,9.0326,0.76454,0.54866,0.089686
2724.1,-235.33,771.02,9.0361,0.76508,0.53228,0.08842
2724.2,-235.43,770.96,9.0539,0.75937,0.52081,0.089023
2724.3,-235.56,770.92,9.0631,0.75928,0.51239,0.089052
2724.4,-235.7,770.86,9.0749,0.76005,0.50954,0.090087
2724.5,-235.82,770.85,9.0819,0.75855,0.49153,0.087462
2724.6,-235.97,770.81,9.0884,0.76226,0.48639,0.086853
2724.7,-236.08,770.74,9.1046,0.75767,0.48076,0.086678
2724.8,-236.19,770.72,9.1109,0.75561,0.46468,0.083727
2724.9,-236.29,770.67,9.1244,0.7494,0.4558,0.082275
2725,-236.41,770.65,9.1296,0.74754,0.44257,0.079422
2725.1,-236.53,770.62,9.1362,0.74752,0.43324,0.077062
2725.2,-236.65,770.59,9.1425,0.74505,0.42156,0.074222
2725.3,-236.74,770.57,9.1509,0.739,0.40813,0.071189
2725.4,-236.88,770.53,9.1555,0.74102,0.40409,0.06899
2725.5,-237,770.52,9.1594,0.73978,0.3935,0.065927
2725.6,-237.13,770.48,9.1683,0.74049,0.39135,0.064018
2725.7,-237.21,770.45,9.1785,0.73206,0.37712,0.061055
2725.8,-237.31,770.43,9.1815,0.72631,0.36836,0.058017
2725.9,-237.4,770.4,9.1895,0.72034,0.36089,0.055537
2726,-237.51,770.34,9.1984,0.71694,0.36487,0.053931
2726.1,-237.6,770.31,9.2068,0.71053,0.35876,0.051823
2726.2,-237.7,770.28,9.2081,0.70621,0.35355,0.049195
2726.3,-237.8,770.28,9.2078,0.70164,0.34075,0.046134
2726.4,-237.9,770.23,9.2159,0.69736,0.34576,0.044643
2726.5,-237.97,770.22,9.2183,0.68897,0.33375,0.042096
2726.6,-238.07,770.19,9.2229,0.68432,0.32967,0.040106
2726.7,-238.15,770.17,9.228,0.67698,0.32151,0.038131
2726.8,-238.23,770.14,9.2329,0.67043,0.32092,0.036428
2726.9,-238.31,770.13,9.234,0.66506,0.31266,0.03419
2727,-238.39,770.11,9.2377,0.65843,0.30509,0.032336
2727.1,-238.48,770.11,9.2387,0.65445,0.29377,0.030045
2727.2,-238.56,770.12,9.239,0.64896,0.27738,0.027527
2727.3,-238.64,770.11,9.2427,0.64428,0.27204,0.025674
2727.4,-238.72,770.07,9.2456,0.63735,0.27773,0.023976
2727.5,-238.78,770.05,9.2463,0.62932,0.27686,0.022039
2727.6,-238.89,770.03,9.2424,0.62872,0.28108,0.019511
2727.7,-238.95,769.99,9.2479,0.62021,0.28345,0.018762
2727.8,-239.03,769.95,9.2503,0.61502,0.28771,0.017711
2727.9,-239.11,769.91,9.252,0.61129,0.29644,0.016822
2728,-239.2,769.87,9.2525,0.60849,0.30583,0.016049
2728.1,-239.28,769.88,9.2526,0.60471,0.28932,0.014658
2728.2,-239.36,769.85,9.2518,0.60015,0.29598,0.013711
2728.3,-239.42,769.87,9.2514,0.59486,0.27628,0.011929
2728.4,-239.49,769.86,9.2519,0.58937,0.26865,0.010623
2728.5,-239.54,769.85,9.249,0.57901,0.26457,0.0088617
2728.6,-239.59,769.83,9.2491,0.57046,0.26328,0.0079956
2728.7,-239.67,769.84,9.2431,0.56883,0.25559,0.0052218
2728.8,-239.76,769.83,9.2392,0.56993,0.25455,0.003147
2728.9,-239.83,769.81,9.2385,0.56425,0.26124,0.0025863
2729,-239.89,769.8,9.2388,0.5583,0.25644,0.0017539
2729.1,-239.95,769.77,9.2352,0.55279,0.2619,0.00065273
2729.2,-240.02,769.75,9.2321,0.54639,0.26924,0.00013217
2729.3,-240.08,769.73,9.2316,0.54258,0.27076,7.5757e-05
2729.4,-240.15,769.7,9.2335,0.53886,0.27417,0.0010159
2729.5,-240.2,769.65,9.2377,0.52935,0.2834,0.0037731
2729.6,-240.25,769.6,9.2403,0.52295,0.29636,0.0067723
2729.7,-240.31,769.55,9.239,0.51682,0.30698,0.0088812
2729.8,-240.34,769.57,9.2429,0.50816,0.2823,0.0085278
2729.9,-240.43,769.53,9.2401,0.50944,0.29365,0.0099197
2730,-240.48,769.49,9.2412,0.50413,0.30026,0.012578
2730.1,-240.53,769.45,9.2453,0.49743,0.30643,0.01644
2730.2,-240.6,769.42,9.2423,0.49616,0.31123,0.017897
2730.3,-240.65,769.38,9.2467,0.49086,0.30943,0.020847
2730.4,-240.71,769.38,9.244,0.48903,0.30044,0.020252
2730.5,-240.8,769.32,9.2397,0.49094,0.32015,0.024038
2730.6,-240.84,769.31,9.246,0.48941,0.30793,0.021836
2730.7,-240.9,769.27,9.2474,0.49328,0.31347,0.021159
2730.8,-240.95,769.25,9.2486,0.49318,0.30741,0.01853
2730.9,-240.99,769.25,9.2527,0.49327,0.29467,0.015068
2731,-241.05,769.2,9.2542,0.49634,0.30648,0.015744
2731.1,-241.14,769.21,9.2493,0.50807,0.29403,0.0091573
2731.2,-241.18,769.19,9.2582,0.50528,0.28602,0.0073736
2731.3,-241.25,769.18,9.2577,0.51121,0.28309,0.0036815
2731.4,-241.31,769.18,9.2568,0.5146,0.27589,-0.0011892
2731.5,-241.36,769.15,9.2561,0.51292,0.27715,-0.0037592
2731.6,-241.38,769.15,9.2623,0.50673,0.26403,-0.007811
2731.7,-241.43,769.13,9.2624,0.50568,0.26247,-0.011194
2731.8,-241.48,769.11,9.2649,0.50643,0.26229,-0.013646
2731.9,-241.54,769.07,9.2682,0.5082,0.26894,-0.013855
2732,-241.59,769.09,9.2669,0.51136,0.24974,-0.023393
2732.1,-241.69,769.04,9.2611,0.52017,0.27268,-0.022588
2732.2,-241.75,769.07,9.2545,0.52136,0.25134,-0.035123
2732.3,-241.8,769.05,9.2549,0.52047,0.25191,-0.037834
2732.4,-241.87,769.03,9.2485,0.52415,0.25706,-0.042191
2732.5,-241.9,769.05,9.2474,0.51995,0.23855,-0.051037
2732.6,-241.97,769,9.2489,0.52267,0.25026,-0.049528
2732.7,-242.04,768.98,9.2505,0.52719,0.25381,-0.050726
2732.8,-242.11,768.94,9.2511,0.52887,0.26304,-0.050271
2732.9,-242.17,768.95,9.2476,0.53051,0.25421,-0.057089
2733,-242.24,768.91,9.2412,0.53041,0.26512,-0.058727
2733.1,-242.29,768.9,9.2342,0.52953,0.26699,-0.06288
2733.2,-242.35,768.85,9.2356,0.52797,0.2763,-0.061052
2733.3,-242.39,768.85,9.2333,0.5237,0.27059,-0.064578
2733.4,-242.45,768.84,9.2269,0.52601,0.26754,-0.06972
2733.5,-242.51,768.84,9.2201,0.52466,0.26301,-0.074582
2733.6,-242.56,768.83,9.2156,0.52345,0.26245,-0.077259
2733.7,-242.61,768.85,9.202,0.52257,0.25259,-0.085296
2733.8,-242.66,768.85,9.1987,0.52037,0.24748,-0.088045
2733.9,-242.71,768.87,9.1916,0.52202,0.23636,-0.094148
2734,-242.77,768.82,9.1952,0.51994,0.24671,-0.09088
2734.1,-242.84,768.82,9.191,0.52356,0.2448,-0.094085
2734.2,-242.9,768.78,9.1956,0.52263,0.25264,-0.091864
2734.3,-242.94,768.77,9.1988,0.52009,0.25122,-0.091856
2734.4,-242.98,768.73,9.2016,0.51454,0.25515,-0.08996
2734.5,-243.02,768.72,9.2007,0.51217,0.25497,-0.090468
2734.6,-243.07,768.7,9.2025,0.51182,0.25448,-0.091061
2734.7,-243.11,768.72,9.1917,0.50845,0.24363,-0.095255
2734.8,-243.15,768.69,9.1943,0.50437,0.24724,-0.093648
2734.9,-243.2,768.64,9.199,0.50288,0.25573,-0.091408
2735,-243.25,768.64,9.1929,0.50165,0.25416,-0.092945
2735.1,-243.31,768.67,9.178,0.5036,0.24535,-0.098053
2735.2,-243.36,768.65,9.1718,0.50294,0.24727,-0.098802
2735.3,-243.41,768.65,9.1662,0.50247,0.24416,-0.10041
2735.4,-243.45,768.62,9.1665,0.49756,0.24912,-0.098247
2735.5,-243.49,768.62,9.1583,0.49379,0.24491,-0.099129
2735.6,-243.53,768.63,9.1497,0.49246,0.24192,-0.10041
2735.7,-243.58,768.59,9.1486,0.48986,0.24828,-0.098586
2735.8,-243.62,768.6,9.1426,0.48871,0.24238,-0.099964
2735.9,-243.67,768.61,9.1341,0.4879,0.23951,-0.1011
2736,-243.74,768.61,9.1247,0.49181,0.24074,-0.10295
2736.1,-243.78,768.61,9.1197,0.48979,0.23803,-0.10322
2736.2,-243.82,768.64,9.1046,0.48928,0.22913,-0.10598
2736.3,-243.87,768.66,9.0976,0.48849,0.22398,-0.10708
2736.4,-243.94,768.66,9.0877,0.49387,0.22594,-0.10905
2736.5,-243.97,768.66,9.0882,0.48789,0.22305,-0.10744
2736.6,-244.03,768.66,9.0833,0.49013,0.22319,-0.10824
2736.7,-244.05,768.66,9.0809,0.48439,0.2187,-0.10719
2736.8,-244.11,768.65,9.0761,0.48465,0.22217,-0.10685
2736.9,-244.16,768.63,9.0734,0.47647,0.22463,-0.10223
2737,-244.22,768.6,9.0725,0.46862,0.23206,-0.09688
2737.1,-244.26,768.6,9.0682,0.46156,0.23073,-0.093316
2737.2,-244.32,768.59,9.0682,0.45483,0.23129,-0.089248
2737.3,-244.37,768.59,9.0656,0.44949,0.22786,-0.086456
2737.4,-244.42,768.55,9.0726,0.44167,0.23463,-0.08064
2737.5,-244.45,768.56,9.0677,0.43446,0.22788,-0.078158
2737.6,-244.49,768.54,9.0672,0.42633,0.22792,-0.073998
2737.7,-244.53,768.56,9.0616,0.41947,0.2199,-0.072018
2737.8,-244.58,768.55,9.0631,0.41501,0.21789,-0.069072
2737.9,-244.6,768.54,9.0647,0.40572,0.2143,-0.065129
2738,-244.67,768.53,9.0608,0.40458,0.21704,-0.062916
2738.1,-244.7,768.53,9.0617,0.39786,0.21279,-0.059902
2738.2,-244.75,768.52,9.0618,0.39548,0.21229,-0.057491
2738.3,-244.81,768.51,9.0627,0.39333,0.2123,-0.054979
2738.4,-244.87,768.52,9.0587,0.39287,0.20946,-0.054139
2738.5,-244.92,768.5,9.062,0.39082,0.21142,-0.051032
2738.6,-244.97,768.51,9.0604,0.38866,0.20815,-0.049626
2738.7,-244.99,768.53,9.0587,0.38133,0.19626,-0.04875
2738.8,-245.05,768.51,9.0626,0.37968,0.19881,-0.045591
2738.9,-245.08,768.5,9.0635,0.37347,0.19643,-0.042837
2739,-245.13,768.49,9.0637,0.37204,0.19749,-0.040624
2739.1,-245.17,768.51,9.0583,0.37011,0.1906,-0.040922
2739.2,-245.23,768.5,9.0641,0.36893,0.19157,-0.037758
2739.3,-245.31,768.5,9.0608,0.3751,0.19451,-0.037601
2739.4,-245.34,768.5,9.0661,0.37049,0.1885,-0.035275
2739.5,-245.4,768.47,9.072,0.36914,0.19452,-0.0311
2739.6,-245.43,768.48,9.0686,0.36592,0.18878,-0.03093
2739.7,-245.48,768.48,9.069,0.36523,0.18563,-0.02994
2739.8,-245.55,768.45,9.0747,0.36578,0.19294,-0.025805
2739.9,-245.62,768.45,9.0768,0.37152,0.19605,-0.024327
2740,-245.67,768.43,9.0851,0.36914,0.19608,-0.020449
2740.1,-245.71,768.45,9.0847,0.36747,0.18705,-0.020889
2740.2,-245.77,768.45,9.0876,0.36883,0.18402,-0.019821
2740.3,-245.82,768.44,9.0936,0.36897,0.18439,-0.017009
2740.4,-245.89,768.45,9.0927,0.37395,0.18468,-0.017037
2740.5,-245.97,768.43,9.0994,0.37862,0.18951,-0.013784
