7.5,4.987,1.2707e-14,1.035e-12,1.0068,-1.0364e-12,1.7249e-12,11.592,-2.8393e-15,1.3556e-15
7.6,5.0878,1.3212e-14,1.2232e-12,1.01,-1.231e-12,2.0501e-12,11.592,-2.8393e-15,1.3556e-15
7.7,5.189,1.3581e-14,1.4471e-12,1.013,-1.4631e-12,2.4382e-12,11.592,-2.8393e-15,1.3556e-15
7.8,5.2904,1.3759e-14,1.7134e-12,1.016,-1.7402e-12,2.9018e-12,11.592,-2.8393e-15,1.3556e-15
7.9,5.3922,1.3676e-14,2.0304e-12,1.0189,-2.0712e-12,3.4556e-12,11.592,-2.8393e-15,1.3556e-15
8,5.4942,1.3244e-14,2.4081e-12,1.0216,-2.4666e-12,4.1177e-12,11.592,-2.8393e-15,1.3556e-15
8.1,5.5965,1.2352e-14,2.8583e-12,1.0243,-2.9394e-12,4.9096e-12,11.592,-2.8393e-15,1.3556e-15
8.2,5.6991,1.0863e-14,3.3952e-12,1.0268,-3.5048e-12,5.857e-12,11.592,-2.8393e-15,1.3556e-15
8.3,5.8019,8.6033e-15,4.0359e-12,1.0293,-4.1814e-12,6.9911e-12,11.592,-2.8393e-15,1.3556e-15
8.4,5.9049,5.3594e-15,4.8009e-12,1.0317,-4.9913e-12,8.3492e-12,11.592,-2.8393e-15,1.3556e-15
8.5,6.0082,8.6497e-16,5.7147e-12,1.034,-5.9612e-12,9.9762e-12,11.592,-2.8393e-15,1.3556e-15
8.6,6.1117,-5.2096e-15,6.8069e-12,1.0362,-7.1233e-12,1.1926e-11,11.592,-2.8393e-15,1.3556e-15
8.7,6.2155,-1.3272e-14,8.1129e-12,1.0383,-8.5161e-12,1.4264e-11,11.592,-2.8393e-15,1.3556e-15
8.8,6.3194,-2.3824e-14,9.6752e-12,1.0404,-1.0186e-11,1.7068e-11,11.592,-2.8393e-15,1.3556e-15
8.9,6.4235,-3.7485e-14,1.1545e-11,1.0424,-1.2189e-11,2.0432e-11,11.592,-2.8393e-15,1.3556e-15
9,6.5279,-5.5018e-14,1.3784e-11,1.0443,-1.4592e-11,2.4469e-11,11.592,-2.8393e-15,1.3556e-15
9.1,6.6324,-7.7359e-14,1.6466e-11,1.0461,-1.7477e-11,2.9316e-11,11.592,-2.8393e-15,1.3556e-15
9.2,6.7371,-1.0566e-13,1.968e-11,1.0479,-2.094e-11,3.5137e-11,11.592,-2.8393e-15,1.3556e-15
9.3,6.842,-1.4133e-13,2.3532e-11,1.0496,-2.5099e-11,4.213e-11,11.592,-2.8393e-15,1.3556e-15
9.4,6.947,-1.8609e-13,2.8153e-11,1.0513,-3.0096e-11,5.0534e-11,11.592,-2.8393e-15,1.3556e-15
9.5,7.0522,-2.4206e-13,3.3696e-11,1.0528,-3.61e-11,6.0634e-11,11.592,-2.8393e-15,1.3556e-15
9.6,7.1576,-3.1184e-13,4.0348e-11,1.0544,-4.3318e-11,7.2779e-11,11.592,-2.8393e-15,1.3556e-15
9.7,7.2631,-3.9859e-13,4.8333e-11,1.0559,-5.1997e-11,8.7384e-11,11.592,-2.8393e-15,1.3556e-15
9.8,7.3687,-5.0616e-13,5.7923e-11,1.0573,-6.2435e-11,1.0495e-10,11.592,-2.8393e-15,1.3556e-15
9.9,7.4745,-6.393e-13,6.9443e-11,1.0586,-7.4992e-11,1.2609e-10,11.592,-2.8393e-15,1.3556e-15
10,7.5805,-8.0376e-13,8.3285e-11,1.06,-9.0102e-11,1.5154e-10,11.592,-2.8393e-15,1.3556e-15
10.1,7.6865,-1.0066e-12,9.9923e-11,1.0612,-1.0829e-10,1.8217e-10,11.592,-2.8393e-15,1.3556e-15
10.2,7.7927,-1.2563e-12,1.1993e-10,1.0625,-1.3018e-10,2.1904e-10,11.592,-2.8393e-15,1.3556e-15
10.3,7.899,-1.5634e-12,1.4398e-10,1.0636,-1.5654e-10,2.6346e-10,11.592,-2.8393e-15,1.3556e-15
10.4,8.0054,-1.9407e-12,1.7292e-10,1.0648,-1.8829e-10,3.1696e-10,0.94252,-0.12622,0.061911
10.5,8.1108,-2.6406e-05,9.2498e-05,1.0423,-0.00062681,0.0019015,0.94252,-0.12622,0.061911
10.6,8.2139,-0.00010661,0.00039119,1.0207,-0.0014758,0.0041297,0.94252,-0.12622,0.061911
10.7,8.315,-0.00024239,0.00093049,0.99979,-0.0025732,0.0067195,0.94252,-0.12622,0.061911
10.8,8.4139,-0.000436,0.0017482,0.97967,-0.0039464,0.0097039,0.94252,-0.12622,0.061911
10.9,8.5109,-0.0006901,0.0028854,0.96025,-0.0056244,0.013113,0.94252,-0.12622,0.061911
11,8.606,-0.0010078,0.0043857,0.94152,-0.0076364,0.01697,0.94252,-0.12622,0.061911
11.1,8.6992,-0.0013928,0.0062949,0.92344,-0.010012,0.021292,0.94252,-0.12622,0.061911
11.2,8.7907,-0.0018489,0.00866,0.90598,-0.012778,0.026087,0.94252,-0.12622,0.061911
11.3,8.8805,-0.0023807,0.011528,0.88912,-0.015961,0.031348,0.94252,-0.12622,0.061911
11.4,8.9686,-0.0029927,0.014944,0.87281,-0.019584,0.037056,0.94252,-0.12622,0.061911
11.5,9.0551,-0.00369,0.018953,0.85705,-0.023663,0.043175,0.94252,-0.12622,0.061911
11.6,9.1401,-0.0044777,0.023591,0.84178,-0.028211,0.049653,0.94252,-0.12622,0.061911
11.7,9.2236,-0.0053609,0.028893,0.827,-0.033231,0.056424,0.94252,-0.12622,0.061911
11.8,9.3056,-0.0063444,0.034883,0.81267,-0.03872,0.063406,0.94252,-0.12622,0.061911
11.9,9.3863,-0.007433,0.041578,0.79876,-0.044664,0.070505,0.94252,-0.12622,0.061911
12,9.4656,-0.0086304,0.048985,0.78525,-0.051042,0.077621,0.94252,-0.12622,0.061911
12.1,9.5437,-0.00994,0.0571,0.77211,-0.057822,0.084649,0.94252,-0.12622,0.061911
12.2,9.6205,-0.011364,0.065908,0.75931,-0.064965,0.091487,0.94252,-0.12622,0.061911
12.3,9.6961,-0.012903,0.075387,0.74683,-0.072423,0.098038,0.94252,-0.12622,0.061911
12.4,9.7705,-0.014557,0.085504,0.73466,-0.080143,0.10421,0.94252,-0.12622,0.061911
12.5,9.8438,-0.016325,0.096215,0.72276,-0.088067,0.10994,0.94252,-0.12622,0.061911
12.6,9.9161,-0.018201,0.10748,0.71112,-0.096137,0.11517,0.94252,-0.12622,0.061911
12.7,9.9873,-0.020183,0.11923,0.69972,-0.10429,0.11985,0.94252,-0.12622,0.061911
12.8,10.058,-0.022263,0.13143,0.68855,-0.11247,0.12395,0.94252,-0.12622,0.061911
12.9,10.127,-0.024433,0.144,0.67761,-0.12061,0.12748,0.94252,-0.12622,0.061911
13,10.195,-0.026685,0.1569,0.66687,-0.12868,0.13042,0.94252,-0.12622,0.061911
13.1,10.263,-0.029008,0.17007,0.65633,-0.1366,0.13279,0.94252,-0.12622,0.061911
13.2,10.329,-0.031391,0.18344,0.64598,-0.14436,0.13462,0.94252,-0.12622,0.061911
13.3,10.395,-0.033824,0.19697,0.63583,-0.1519,0.13593,0.94252,-0.12622,0.061911
13.4,10.46,-0.036293,0.21061,0.62587,-0.1592,0.13676,0.94252,-0.12622,0.061911
13.5,10.524,-0.038788,0.22431,0.6161,-0.16624,0.13715,0.94252,-0.12622,0.061911
13.6,10.587,-0.041296,0.23803,0.60652,-0.17299,0.13712,0.94252,-0.12622,0.061911
13.7,10.65,-0.043805,0.25172,0.59712,-0.17944,0.13673,0.94252,-0.12622,0.061911
13.8,10.712,-0.046303,0.26536,0.58792,-0.18557,0.136,0.94252,-0.12622,0.061911
13.9,10.773,-0.048779,0.27891,0.5789,-0.19139,0.13498,0.94252,-0.12622,0.061911
14,10.834,-0.051222,0.29235,0.57008,-0.19689,0.1337,0.94252,-0.12622,0.061911
14.1,10.894,-0.053623,0.30564,0.56145,-0.20207,0.13218,0.94252,-0.12622,0.061911
14.2,10.953,-0.055971,0.31878,0.55301,-0.20693,0.13046,0.94252,-0.12622,0.061911
14.3,11.012,-0.058257,0.33173,0.54477,-0.21148,0.12857,0.94252,-0.12622,0.061911
14.4,11.07,-0.060474,0.34449,0.53672,-0.21572,0.12654,0.94252,-0.12622,0.061911
14.5,11.127,-0.062613,0.35703,0.52886,-0.21967,0.12437,0.94252,-0.12622,0.061911
14.6,11.184,-0.064669,0.36936,0.5212,-0.22333,0.1221,0.94252,-0.12622,0.061911
14.7,11.241,-0.066633,0.38145,0.51373,-0.22672,0.11974,0.94252,-0.12622,0.061911
14.8,11.297,-0.068502,0.3933,0.50645,-0.22983,0.11731,0.94252,-0.12622,0.061911
14.9,11.352,-0.070269,0.40491,0.49937,-0.23269,0.11482,0.94252,-0.12622,0.061911
15,11.407,-0.071931,0.41627,0.49247,-0.2353,0.11229,0.94252,-0.12622,0.061911
15.1,11.461,-0.073483,0.42737,0.48576,-0.23767,0.10973,0.94252,-0.12622,0.061911
15.2,11.515,-0.074922,0.43821,0.47924,-0.23983,0.10715,0.94252,-0.12622,0.061911
15.3,11.568,-0.076244,0.4488,0.4729,-0.24177,0.10455,0.94252,-0.12622,0.061911
15.4,11.621,-0.077449,0.45912,0.46675,-0.2435,0.10195,0.94252,-0.12622,0.061911
15.5,11.673,-0.078532,0.46919,0.46077,-0.24505,0.099353,0.94252,-0.12622,0.061911
15.6,11.725,-0.079494,0.47899,0.45496,-0.24641,0.096764,0.94252,-0.12622,0.061911
15.7,11.777,-0.080331,0.48854,0.44933,-0.2476,0.09419,0.94252,-0.12622,0.061911
15.8,11.828,-0.081044,0.49783,0.44386,-0.24863,0.091634,0.94252,-0.12622,0.061911
15.9,11.879,-0.081631,0.50687,0.43856,-0.24951,0.089102,0.94252,-0.12622,0.061911
16,11.929,-0.082092,0.51565,0.43342,-0.25024,0.086597,0.94252,-0.12622,0.061911
16.1,11.979,-0.082427,0.52419,0.42844,-0.25083,0.084121,0.94252,-0.12622,0.061911
16.2,12.028,-0.082635,0.53248,0.42361,-0.25129,0.081678,0.94252,-0.12622,0.061911
16.3,12.077,-0.082716,0.54053,0.41893,-0.25164,0.079269,0.94252,-0.12622,0.061911
16.4,12.126,-0.082672,0.54833,0.4144,-0.25186,0.076897,0.94252,-0.12622,0.061911
16.5,12.174,-0.082501,0.55591,0.41002,-0.25198,0.074564,0.94252,-0.12622,0.061911
16.6,12.222,-0.082206,0.56325,0.40577,-0.252,0.07227,0.94252,-0.12622,0.061911
16.7,12.27,-0.081786,0.57036,0.40166,-0.25193,0.070016,0.94252,-0.12622,0.061911
16.8,12.317,-0.081242,0.57725,0.39768,-0.25176,0.067804,0.94252,-0.12622,0.061911
16.9,12.364,-0.080575,0.58392,0.39382,-0.25151,0.065634,0.94252,-0.12622,0.061911
17,12.41,-0.079787,0.59038,0.3901,-0.25118,0.063507,1.0441,-2.5573e-16,1.2658e-16
17.1,12.457,-0.078849,0.59654,0.38674,-0.25024,0.059741,1.0441,-2.5573e-16,1.2658e-16
17.2,12.503,-0.07774,0.60234,0.38352,-0.2492,0.05614,1.0441,-2.5573e-16,1.2658e-16
17.3,12.548,-0.076462,0.60778,0.38046,-0.24808,0.052692,1.0441,-2.5573e-16,1.2658e-16
17.4,12.593,-0.07502,0.61288,0.37752,-0.24688,0.049381,1.0441,-2.5573e-16,1.2658e-16
17.5,12.638,-0.07342,0.61766,0.37472,-0.2456,0.046196,1.0441,-2.5573e-16,1.2658e-16
17.6,12.683,-0.071664,0.62212,0.37204,-0.24426,0.043127,1.0441,-2.5573e-16,1.2658e-16
17.7,12.727,-0.069757,0.62628,0.36949,-0.24285,0.040166,1.0441,-2.5573e-16,1.2658e-16
17.8,12.771,-0.067704,0.63016,0.36704,-0.24139,0.037302,1.0441,-2.5573e-16,1.2658e-16
17.9,12.815,-0.065507,0.63375,0.36471,-0.23988,0.03453,1.0441,-2.5573e-16,1.2658e-16
18,12.858,-0.063171,0.63707,0.36248,-0.23832,0.031843,1.0441,-2.5573e-16,1.2658e-16
18.1,12.902,-0.060699,0.64012,0.36036,-0.23672,0.029233,1.0441,-2.5573e-16,1.2658e-16
18.2,12.944,-0.058095,0.64292,0.35833,-0.23507,0.026696,1.0441,-2.5573e-16,1.2658e-16
18.3,12.987,-0.055363,0.64546,0.35639,-0.23339,0.024227,1.0441,-2.5573e-16,1.2658e-16
18.4,13.03,-0.052505,0.64776,0.35454,-0.23167,0.02182,1.0441,-2.5573e-16,1.2658e-16
18.5,13.072,-0.049525,0.64983,0.35278,-0.22991,0.019471,1.0441,-2.5573e-16,1.2658e-16
18.6,13.114,-0.046427,0.65166,0.35109,-0.22813,0.017175,1.0441,-2.5573e-16,1.2658e-16
18.7,13.155,-0.043214,0.65326,0.34949,-0.22631,0.014929,1.0441,-2.5573e-16,1.2658e-16
18.8,13.197,-0.039889,0.65465,0.34797,-0.22447,0.012729,1.0441,-2.5573e-16,1.2658e-16
18.9,13.238,-0.036454,0.65581,0.34651,-0.2226,0.010571,1.0441,-2.5573e-16,1.2658e-16
19,13.279,-0.032913,0.65676,0.34513,-0.22071,0.0084508,1.0441,-2.5573e-16,1.2658e-16
19.1,13.319,-0.02927,0.6575,0.34381,-0.21879,0.0063656,1.0441,-2.5573e-16,1.2658e-16
19.2,13.36,-0.025526,0.65804,0.34256,-0.21685,0.0043118,1.0441,-2.5573e-16,1.2658e-16
19.3,13.4,-0.021685,0.65837,0.34137,-0.21489,0.0022859,1.0441,-2.5573e-16,1.2658e-16
19.4,13.44,-0.01775,0.65849,0.34024,-0.2129,0.0002846,1.0441,-2.5573e-16,1.2658e-16
19.5,13.48,-0.013721,0.65842,0.33917,-0.21083,-0.0016687,1.0441,-2.5573e-16,1.2658e-16
19.6,13.52,-0.0095915,0.65816,0.33815,-0.20855,-0.0035251,1.0441,-2.5573e-16,1.2658e-16
19.7,13.559,-0.0053479,0.65772,0.33719,-0.20608,-0.0052776,1.0441,-2.5573e-16,1.2658e-16
19.8,13.598,-0.0009798,0.65711,0.33627,-0.20343,-0.0069215,1.0441,-2.5573e-16,1.2658e-16
19.9,13.637,0.0035228,0.65634,0.33539,-0.20062,-0.0084536,1.0441,-2.5573e-16,1.2658e-16
20,13.676,0.008169,0.65542,0.33456,-0.19766,-0.0098726,1.0441,-2.5573e-16,1.2658e-16
20.1,13.714,0.012967,0.65437,0.33376,-0.19458,-0.011178,1.0441,-2.5573e-16,1.2658e-16
20.2,13.752,0.017923,0.65319,0.33299,-0.19139,-0.012372,1.0441,-2.5573e-16,1.2658e-16
20.3,13.79,0.023045,0.6519,0.33226,-0.18809,-0.013456,1.0441,-2.5573e-16,1.2658e-16
20.4,13.828,0.028336,0.6505,0.33155,-0.18472,-0.014433,1.0441,-2.5573e-16,1.2658e-16
20.5,13.865,0.033803,0.64902,0.33086,-0.18129,-0.015307,1.0441,-2.5573e-16,1.2658e-16
20.6,13.903,0.039447,0.64745,0.3302,-0.1778,-0.016083,1.0441,-2.5573e-16,1.2658e-16
20.7,13.94,0.045272,0.6458,0.32955,-0.17427,-0.016765,1.0441,-2.5573e-16,1.2658e-16
20.8,13.976,0.05128,0.6441,0.32892,-0.17071,-0.017358,1.0441,-2.5573e-16,1.2658e-16
20.9,14.013,0.057473,0.64233,0.3283,-0.16714,-0.017868,1.0441,-2.5573e-16,1.2658e-16
21,14.049,0.06385,0.64053,0.3277,-0.16356,-0.0183,1.0441,-2.5573e-16,1.2658e-16
21.1,14.085,0.070412,0.63868,0.32711,-0.15998,-0.018659,1.0441,-2.5573e-16,1.2658e-16
21.2,14.12,0.07716,0.6368,0.32652,-0.15642,-0.01895,1.0441,-2.5573e-16,1.2658e-16
21.3,14.156,0.084091,0.63489,0.32595,-0.15288,-0.019179,1.0441,-2.5573e-16,1.2658e-16
21.4,14.191,0.091204,0.63296,0.32538,-0.14936,-0.019351,1.0441,-2.5573e-16,1.2658e-16
21.5,14.226,0.098499,0.63102,0.32481,-0.14588,-0.01947,1.0441,-2.5573e-16,1.2658e-16
21.6,14.261,0.10597,0.62907,0.32426,-0.14243,-0.019542,1.0441,-2.5573e-16,1.2658e-16
21.7,14.295,0.11362,0.62711,0.3237,-0.13903,-0.019569,1.0441,-2.5573e-16,1.2658e-16
21.8,14.329,0.12145,0.62516,0.32315,-0.13567,-0.019557,1.0441,-2.5573e-16,1.2658e-16
21.9,14.364,0.12944,0.6232,0.32261,-0.13236,-0.019509,1.0441,-2.5573e-16,1.2658e-16
22,14.397,0.13761,0.62126,0.32206,-0.12911,-0.019429,1.0441,-2.5573e-16,1.2658e-16
22.1,14.431,0.14594,0.61932,0.32152,-0.12591,-0.019321,1.0441,-2.5573e-16,1.2658e-16
22.2,14.464,0.15443,0.61739,0.32099,-0.12276,-0.019186,1.0441,-2.5573e-16,1.2658e-16
22.3,14.497,0.16308,0.61548,0.32045,-0.11968,-0.019029,1.0441,-2.5573e-16,1.2658e-16
22.4,14.53,0.17189,0.61359,0.31992,-0.11666,-0.018851,1.0441,-2.5573e-16,1.2658e-16
22.5,14.563,0.18085,0.61171,0.31939,-0.11369,-0.018656,1.0441,-2.5573e-16,1.2658e-16
22.6,14.596,0.18995,0.60986,0.31886,-0.11079,-0.018445,1.0441,-2.5573e-16,1.2658e-16
22.7,14.628,0.19921,0.60802,0.31833,-0.10795,-0.018221,1.0441,-2.5573e-16,1.2658e-16
22.8,14.66,0.2086,0.60621,0.31781,-0.10517,-0.017985,1.0441,-2.5573e-16,1.2658e-16
22.9,14.692,0.21813,0.60443,0.31729,-0.10246,-0.017739,1.0441,-2.5573e-16,1.2658e-16
23,14.724,0.2278,0.60267,0.31677,-0.099803,-0.017485,1.0441,-2.5573e-16,1.2658e-16
23.1,14.756,0.2376,0.60093,0.31625,-0.09721,-0.017224,1.0441,-2.5573e-16,1.2658e-16
